X,Y,OBJECTID,FACILITYID,INTID,LATITUDE,LONGITUDE,COUNTDATE,ADT,STREETONE,DIRECTION,STREETTWO,TRAVELDIRE,NEARINTERS,CITY,ADTONE,ADTTWO,CREATIONDATE,LASTUPDATE,NOTES
6158529.09937717,1941731.92328398,6612,4243,4243,37.31934325,-121.88639642,2019/04/10 00:00:00+00,392,Oak St,E of,Palm St,E/W,Oak St & Palm St,San Jose,173,218,,2021/03/18 17:09:47+00,
6158729.09110317,1941846.91747656,6613,4244,4244,37.31966718,-121.88571461,2019/04/09 00:00:00+00,331,Oak St,W of,Locust St,E/W,Oak St & Locust St,San Jose,143,188,,2021/03/18 17:09:47+00,
6158460.92694134,1941750.31629181,6614,4245,4245,37.31939099,-121.88663177,2019/04/09 00:00:00+00,1012,Palm St,N of,Oak St,N/S,Palm St & Oak St,San Jose,600,412,,2021/03/18 17:09:47+00,
6158510.736553,1941663.60911615,6615,4246,4246,37.3191549,-121.88645608,2019/04/09 00:00:00+00,1110,Palm St,S of,Oak St,N/S,Palm St & Oak St,San Jose,618,492,,2021/03/18 17:09:47+00,
6147882.64888532,1930629.68695831,6616,4247,4247,37.28841589,-121.92242355,2019/04/30 00:00:00+00,621,Patio Dr,E of,Leigh Ave,E/W,Patio Dr & Leigh Ave,San Jose,264,356,,2021/03/18 17:09:47+00,
6171090.73403075,1962261.30250072,6617,4248,4248,37.37622388,-121.84421719,2019/06/04 00:00:00+00,1810,Patt Ave,E of,Rough And Ready Rd,E/W,Patt Ave & Rough And Ready Rd,San Jose,995,815,,2021/03/18 17:09:47+00,
6154383.90327124,1939889.41122098,6618,4249,4249,37.31411389,-121.90055474,2019/09/25 00:00:00+00,215,Plaza Dr,N of,Coe Ave,N/S,Plaza Dr & Coe Ave,San Jose,107,108,,2021/03/18 17:09:47+00,
6172319.39167841,1914810.83637823,6619,4250,4250,37.24596415,-121.8376552,2019/09/04 00:00:00+00,207,Pontiac Dr,N of,Briarcliff Dr,N/S,Pontiac Dr & Briarcliff Dr,San Jose,105,102,,2021/03/18 17:09:47+00,
6172389.6713935,1914739.71578556,6620,4251,4251,37.24577159,-121.83741029,2019/09/04 00:00:00+00,240,Pontiac Dr,S of,Briarcliff Dr,N/S,Pontiac Dr & Briarcliff Dr,San Jose,135,105,,2021/03/18 17:09:47+00,
6175744.84184849,1921466.4851404,6621,4252,4252,37.26437578,-121.82621231,2019/03/13 00:00:00+00,1306,Poston Dr,S of,Rue Cannes,N/S,Poston Dr & Rue Cannes,San Jose,722,584,,2021/03/18 17:09:47+00,
6182949.67652017,1914676.61584614,6622,4253,4253,37.24600714,-121.80113241,2019/04/09 00:00:00+00,4871,Raleigh Dr,N of,Charlotte Dr (West),N/S,Raleigh Dr & Charlotte Dr (West),San Jose,2546,2324,,2021/03/18 17:09:47+00,
6170956.52137266,1962313.86177881,6623,4254,4254,37.37636292,-121.84468163,2019/06/04 00:00:00+00,2618,Ranfield Dr,W of,Rough And Ready Rd,E/W,Ranfield Dr & Rough And Ready Rd,San Jose,1206,1412,,2021/03/18 17:09:47+00,
6155602.93659434,1969903.31313531,6624,4255,4255,37.39658698,-121.89790498,2019/07/23 00:00:00+00,7205,Ringwood Ave,E of,Concourse Dr,E/W,Ringwood Ave & Concourse Dr,San Jose,2835,4370,,2021/03/18 17:09:47+00,
6155528.451179,1971382.36857614,6625,4256,4256,37.40064565,-121.89823743,2019/05/08 00:00:00+00,9722,Ringwood Ave,E of,Fortune Dr,E/W,Ringwood Ave & Fortune Dr,San Jose,4083,5639,,2021/03/18 17:09:47+00,
6180461.26384608,1921208.41938356,6626,4257,4257,37.26384952,-121.8099943,2019/03/26 00:00:00+00,4187,Roeder Rd,N of,Whirlaway Dr,N/S,Roeder Rd & Whirlaway Dr,San Jose,2278,1908,,2021/03/18 17:09:47+00,
6171766.03189275,1960885.7212624,6627,4258,4258,37.3724729,-121.84182554,2019/06/04 00:00:00+00,1293,Rough And Ready Rd,N of,Edison Dr,N/S,Rough And Ready Rd & Edison Dr,San Jose,647,646,,2021/03/18 17:09:47+00,
6170979.05118325,1962382.27109081,6628,4259,4259,37.37655168,-121.84460749,2019/06/04 00:00:00+00,1921,Rough And Ready Rd,N of,Ranfield Dr,N/S,Rough And Ready Rd & Ranfield Dr,San Jose,825,1096,,2021/03/18 17:09:47+00,
6171071.92566942,1962186.44241422,6629,4260,4260,37.37601756,-121.84427822,2019/06/04 00:00:00+00,1513,Rough And Ready Rd,S of,Patt Ave,N/S,Rough And Ready Rd & Patt Ave,San Jose,782,731,,2021/03/18 17:09:47+00,
6155219.27135116,1949993.47631465,6630,4261,4261,37.34189563,-121.89820162,2019/03/26 00:00:00+00,2850,Ryland St,W of,San Pedro St,E/W,Ryland St & San Pedro St,San Jose,1874,975,,2021/03/18 17:09:47+00,
6158071.38835032,1949695.15046772,6631,4262,4262,37.341193,-121.88837649,2019/04/09 00:00:00+00,4878,Saint James St,E of,Fifth St,E/W,Saint James St & Fifth St,San Jose,3781,1097,,2021/03/18 17:09:47+00,
6157984.85309033,1949645.05739206,6632,4263,4263,37.34105191,-121.88867157,2019/04/09 00:00:00+00,5060,Saint James St,W of,Fifth St,E/W,Saint James St & Fifth St,San Jose,4078,982,,2021/03/18 17:09:47+00,
6159398.1934395,1948119.27599481,6633,4264,4264,37.33691935,-121.88373282,2019/04/09 00:00:00+00,7610,San Fernando St,E of,Sixth St,E/W,San Fernando St & Sixth St,San Jose,3525,4085,,2021/03/18 17:09:47+00,
6159311.16867916,1948070.03724815,6634,4265,4265,37.3367806,-121.88402961,2019/04/09 00:00:00+00,8820,San Fernando St,W of,Sixth St,E/W,San Fernando St & Sixth St,San Jose,4065,4755,,2021/03/18 17:09:47+00,
6185776.38248092,1907120.99349023,6635,4266,4266,37.22536529,-121.79106386,2019/05/01 00:00:00+00,1485,San Ignacio Ave,N of,Endmoor Dr,N/S,San Ignacio Ave & Endmoor Dr,San Jose,747,738,,2021/03/18 17:09:47+00,
6185774.39757675,1907021.14723323,6636,4267,4267,37.22509102,-121.79106594,2019/05/01 00:00:00+00,972,San Ignacio Ave,S of,Endmoor Dr,N/S,San Ignacio Ave & Endmoor Dr,San Jose,503,469,,2021/03/18 17:09:47+00,
6187790.53363633,1910772.50685649,6637,4268,4268,37.23546926,-121.78431893,2019/03/13 00:00:00+00,5264,San Ignacio Ave,W of,Via Del Oro,E/W,San Ignacio Ave & Via Del Oro,San Jose,2372,2892,,2021/03/18 17:09:47+00,
6159986.51345707,1946364.45010814,6638,4269,4269,37.33212416,-121.8816203,2019/04/09 00:00:00+00,7934,San Salvador St,E of,Fifth St,E/W,San Salvador St & Fifth St,San Jose,3740,4194,,2021/03/18 17:09:47+00,
6159899.3971615,1946315.40853956,6639,4270,4270,37.33198595,-121.88191741,2019/04/09 00:00:00+00,7094,San Salvador St,W of,Fifth St,E/W,San Salvador St & Fifth St,San Jose,3277,3817,,2021/03/18 17:09:47+00,
6162489.03338641,1917796.09451531,6640,4271,4271,37.25377145,-121.87157391,2019/06/25 00:00:00+00,6529,Sanchez Dr,S of,Foxchase Dr,N/S,Sanchez Dr & Foxchase Dr,San Jose,3251,3278,,2021/03/18 17:09:47+00,
6193885.94532999,1905770.53260848,6641,4272,4272,37.22196056,-121.76315118,2019/08/20 00:00:00+00,9803,Santa Teresa Blvd,S of,Cheltenham Pl,N/S,Santa Teresa Blvd & Cheltenham Pl,San Jose,4708,5095,,2021/03/18 17:09:47+00,
6133542.71234216,1942451.17873523,6642,4273,4273,37.32027035,-121.97234935,2019/04/09 00:00:00+00,20772,Saratoga Ave,N of,Kiely Blvd,N/S,Saratoga Ave & Kiely Blvd,San Jose,10430,10342,,2021/03/18 17:09:47+00,
6129971.81298791,1934602.24594231,6643,4274,4274,37.29856123,-121.98419972,2019/04/09 00:00:00+00,27848,Saratoga Ave,S of,Latimer Ave,N/S,Saratoga Ave & Latimer Ave,San Jose,14010,13837,,2021/03/18 17:09:47+00,
6132126.18991275,1940003.01532447,6644,4275,4275,37.31348606,-121.97708715,2019/04/16 00:00:00+00,36991,Saratoga Ave,S of,Tanbark St,N/S,Saratoga Ave & Tanbark St,San Jose,19022,17969,,2021/03/18 17:09:47+00,
6175636.59042458,1926472.59225415,6645,4276,4276,37.27811935,-121.82682815,2019/09/25 00:00:00+00,8057,Senter Rd,E of,San Ramon Way,E/W,Senter Rd & San Ramon Way,San Jose,3905,4152,,2021/03/18 17:09:47+00,
6172934.85829525,1933229.60629915,6646,4277,4277,37.29656987,-121.83644459,2019/09/25 00:00:00+00,27796,Senter Rd,N of,Independence Dr,N/S,Senter Rd & Independence Dr,San Jose,14862,12934,,2021/03/18 17:09:47+00,
6171900.5896945,1934501.02829698,6647,4278,4278,37.30002083,-121.84006243,2019/09/25 00:00:00+00,27613,Senter Rd,S of,Balfour Dr,N/S,Senter Rd & Balfour Dr,San Jose,14816,12797,,2021/03/18 17:09:47+00,
6170459.21921766,1936450.77078857,6648,4279,4279,37.3053184,-121.84511365,2019/10/02 00:00:00+00,32683,Senter Rd,S of,Baltic Way,N/S,Senter Rd & Baltic Way,San Jose,16684,15999,,2021/03/18 17:09:47+00,
6173885.21794309,1932032.2061349,6649,4280,4280,37.2933188,-121.83311913,2019/09/25 00:00:00+00,20355,Senter Rd,S of,Capitol Expy,N/S,Senter Rd & Capitol Expy,San Jose,10174,10181,,2021/03/18 17:09:47+00,
6176637.42536516,1927289.0837314,6650,4281,4281,37.28040052,-121.82342834,2019/09/25 00:00:00+00,11759,Senter Rd,S of,San Gregario Way,N/S,Senter Rd & San Gregario Way,San Jose,5576,6182,,2021/03/18 17:09:47+00,
6195382.31405641,1932115.33523373,6651,4282,4282,37.2943648,-121.75922992,2019/06/25 00:00:00+00,306,Silver Estates,E of,Creek Estates,E/W,Silver Estates & Creek Estates,San Jose,156,149,,2021/03/18 17:09:47+00,
6194207.82559174,1931815.85781431,6652,4283,4283,37.2934989,-121.76325321,2019/06/25 00:00:00+00,1611,Silver Estates,E of,Shadow Estates,E/W,Silver Estates & Shadow Estates,San Jose,852,759,,2021/03/18 17:09:47+00,
6159330.03904824,1948138.74150707,6653,4284,4284,37.33697003,-121.88396821,2019/04/09 00:00:00+00,2693,Sixth St,N of,San Fernando St,N/S,Sixth St & San Fernando St,San Jose,1384,1308,,2021/03/18 17:09:47+00,
6170818.41174075,1930367.49194464,6654,4285,4285,37.28862672,-121.84357852,2019/07/30 00:00:00+00,4215,Southside Dr,E of,Hope St,E/W,Southside Dr & Hope St,San Jose,2242,1973,,2021/03/18 17:09:47+00,
6170741.40434884,1930303.73879132,6655,4286,4286,37.28844861,-121.84384006,2019/07/30 00:00:00+00,5298,Southside Dr,W of,Hope St,E/W,Southside Dr & Hope St,San Jose,2790,2508,,2021/03/18 17:09:47+00,
6159004.26214075,1950230.68712631,6656,4287,4287,37.34270164,-121.88519515,2019/08/13 00:00:00+00,3881,St James,E of,8Th St,E/W,St James & 8Th St,San Jose,2808,1073,,2021/03/18 17:09:47+00,
6163423.00231899,1952696.31342864,6657,4288,4288,37.34965132,-121.87012078,2019/05/21 00:00:00+00,864,St James St,E of,N 24Th St,E/W,St James St & N 24Th St,San Jose,427,437,,2021/03/18 17:09:47+00,
6158917.54052942,1950180.91065106,6658,4289,4289,37.34256142,-121.8854909,2019/08/13 00:00:00+00,3979,St James,W of,8Th St,E/W,St James & 8Th St,San Jose,2936,1043,,2021/03/18 17:09:47+00,
6178216.99766533,1937904.65501989,6659,4290,4290,37.30961426,-121.81851382,2019/08/20 00:00:00+00,1654,Stallion Way,N of,Amberly Ln,N/S,Stallion Way & Amberly Ln,San Jose,663,990,,2021/03/18 17:09:47+00,
6178278.27313332,1937825.63221206,6660,4291,4291,37.30939962,-121.81829933,2019/08/20 00:00:00+00,1361,Stallion Way,S of,Amberly Ln,N/S,Stallion Way & Amberly Ln,San Jose,580,780,,2021/03/18 17:09:47+00,
6167567.77650975,1937781.17823273,6661,4292,4292,37.30885739,-121.85512023,2019/03/13 00:00:00+00,16728,Tenth St,N of,Burke St,N/S,Tenth St & Burke St,San Jose,7670,9058,,2021/03/18 17:09:47+00,
6180195.39298674,1920832.56449223,6662,4293,4293,37.26280712,-121.81088974,2019/05/01 00:00:00+00,1430,Vera Ln,S of,Crocker Dr,N/S,Vera Ln & Crocker Dr,San Jose,709,720,,2021/03/18 17:09:47+00,
6187618.78660449,1908581.53617281,6663,4294,4294,37.2294459,-121.78480551,2019/08/20 00:00:00+00,2424,Vineyard Dr,N of,Muscat Dr,N/S,Vineyard Dr & Muscat Dr,San Jose,1240,1183,,2021/03/18 17:09:47+00,
6158514.86351325,1942419.58726297,6664,4295,4295,37.32123112,-121.8864804,2019/03/13 00:00:00+00,3874,Virginia St,E of,Locust St,E/W,Virginia St & Locust St,San Jose,1816,2058,,2021/03/18 17:09:47+00,
6158428.08547159,1942369.89838597,6665,4296,4296,37.32109113,-121.88677626,2019/03/13 00:00:00+00,3333,Virginia St,W of,Locust St,E/W,Virginia St & Locust St,San Jose,1672,1661,,2021/03/18 17:09:47+00,
6167652.05061941,1926806.19526148,6666,4297,4297,37.27872137,-121.85428443,2019/08/20 00:00:00+00,5257,Vistapark Dr,S of,Sandpebble Dr,N/S,Vistapark Dr & Sandpebble Dr,San Jose,2947,2309,,2021/03/18 17:09:47+00,
6158220.27519166,1936104.54674348,6667,4299,4299,37.30387694,-121.88717147,2019/07/23 00:00:00+00,2840,Willow Glen Way,E of,Bird Ave,E/W,Willow Glen Way & Bird Ave,San Jose,1479,1361,,2021/03/18 17:09:47+00,
6185496.54052091,1933244.15384223,6668,4300,4300,37.29709453,-121.79326472,2019/03/12 00:00:00+00,27865,Yerba Buena Rd,E of,Chisin St,E/W,Yerba Buena Rd & Chisin St,San Jose,13255,14610,,2021/03/18 17:09:47+00,
6182812.9970035,1934271.78466098,6669,4301,4301,37.29981441,-121.80253857,2019/03/12 00:00:00+00,28235,Yerba Buena Rd,E of,Silver Creek Rd,E/W,Yerba Buena Rd & Silver Creek Rd,San Jose,13561,14673,,2021/03/18 17:09:47+00,
6183693.40173875,1933947.91621423,6670,4302,4302,37.29895861,-121.79949661,2019/03/12 00:00:00+00,28085,Yerba Buena Rd,W of,Glengrove Way,E/W,Yerba Buena Rd & Glengrove Way,San Jose,13379,14706,,2021/03/18 17:09:47+00,
6156219.50393075,1949933.98922889,6671,4303,4303,37.34177326,-121.89475826,2019/11/13 00:00:00+00,5533,1St St,N of,Bassett St,N/S,1St St & Bassett St,San Jose,2229,3304,,2021/03/18 17:09:47+00,
6156271.67902325,1949848.69412389,6672,4304,4304,37.34154116,-121.89457443,2019/11/13 00:00:00+00,4345,1St St,S of,Bassett St,N/S,1St St & Bassett St,San Jose,2282,2063,,2021/03/18 17:09:47+00,
6170609.39477032,1900257.60957924,6673,4305,4305,37.20593084,-121.8428119,2019/10/15 00:00:00+00,117,Almaden Rd,E of,Caggiano Dr,E/W,Almaden Rd & Caggiano Dr,San Jose,61,56,,2021/03/18 17:09:47+00,
6170546.72790091,1900335.53265172,6674,4306,4306,37.20614237,-121.84303089,2019/10/15 00:00:00+00,599,Almaden Rd,W of,Caggiano Dr,E/W,Almaden Rd & Caggiano Dr,San Jose,294,305,,2021/03/18 17:09:47+00,
6148239.56844708,1912699.85208315,6675,4307,4307,37.23919255,-121.9202615,2019/11/20 00:00:00+00,1112,Anne Way,E of,Del Oro Dr,E/W,Anne Way & Del Oro Dr,San Jose,521,591,,2021/03/18 17:09:47+00,
6188346.26185559,1941080.87274881,6676,4308,4308,37.31872358,-121.78383834,2020/01/08 00:00:00+00,1011,Apperson Ridge Dr,E of,Mt Oso Dr,E/W,Apperson Ridge Dr & Mt Oso Dr,San Jose,547,464,,2021/03/18 17:09:47+00,
6188260.77285333,1941030.5483744,6677,4309,4309,37.31858217,-121.78412992,2020/01/08 00:00:00+00,1341,Apperson Ridge Dr,W of,Mt Oso Dr,E/W,Apperson Ridge Dr & Mt Oso Dr,San Jose,720,621,,2021/03/18 17:09:47+00,
6166050.71392708,1948374.12587881,6678,4310,4310,37.33788712,-121.86086553,2019/11/13 00:00:00+00,1043,Appian Ln,E of,Macredes Ave,E/W,Appian Ln & Macredes Ave,San Jose,304,739,,2021/03/18 17:09:47+00,
6172468.73127475,1935022.73853965,6679,4311,4311,37.30147587,-121.83813502,2019/12/11 00:00:00+00,57,Balfour Dr,N of,Lone Bluff Way,N/S,Balfour Dr & Lone Bluff Way,San Jose,28,29,,2021/03/18 17:09:47+00,
6172430.25366141,1934990.81012581,6680,4312,4312,37.30138668,-121.83826572,2019/12/11 00:00:00+00,936,Balfour Dr,S of,Lone Bluff Way,N/S,Balfour Dr & Lone Bluff Way,San Jose,496,440,,2021/03/18 17:09:47+00,
6179595.46111575,1940201.9653859,6681,4313,4313,37.31597638,-121.81388545,2019/10/30 00:00:00+00,1136,Barberry Ln,W of,Corda Dr,E/W,Barberry Ln & Corda Dr,San Jose,512,624,,2021/03/18 17:09:47+00,
6156202.16997591,1949865.29710907,6682,4314,4314,37.34158391,-121.89481436,2019/11/13 00:00:00+00,1621,Bassett St,W of,1St St,E/W,Bassett St & 1St St,San Jose,900,721,,2021/03/18 17:09:47+00,
6180705.52812134,1916647.67456806,6683,4315,4315,37.25133415,-121.80893583,2019/12/11 00:00:00+00,32445,Blossom Hill Rd,E of,Beswick Dr,E/W,Blossom Hill Rd & Beswick Dr,San Jose,13881,18564,,2021/03/18 17:09:47+00,
6175248.13844559,1916742.00016682,6684,4316,4316,37.25138205,-121.82768866,2019/12/11 00:00:00+00,29562,Blossom Hill Rd,E of,Keymar Dr,E/W,Blossom Hill Rd & Keymar Dr,San Jose,14372,15190,,2021/03/18 17:09:47+00,
6178261.80991167,1916729.91718572,6685,4317,4317,37.25146583,-121.81733493,2019/12/11 00:00:00+00,29708,Blossom Hill Rd,E of,Lean Ave,E/W,Blossom Hill Rd & Lean Ave,San Jose,14297,15411,,2021/03/18 17:09:47+00,
6180818.45506082,1916662.43208449,6686,4318,4318,37.25137901,-121.80854859,2019/12/11 00:00:00+00,35932,Blossom Hill Rd,E of,Poughkeepsie Rd,E/W,Blossom Hill Rd & Poughkeepsie Rd,San Jose,13175,22757,,2021/03/18 17:09:47+00,
6180606.65561566,1916634.76612931,6687,4319,4319,37.25129489,-121.80927487,2019/12/11 00:00:00+00,27269,Blossom Hill Rd,W of,Beswick Dr,E/W,Blossom Hill Rd & Beswick Dr,San Jose,13379,13890,,2021/03/18 17:09:47+00,
6178161.81536099,1916730.30826107,6688,4320,4320,37.25146304,-121.81767847,2019/12/11 00:00:00+00,28038,Blossom Hill Rd,W of,Lean Ave,E/W,Blossom Hill Rd & Lean Ave,San Jose,13346,14692,,2021/03/18 17:09:47+00,
6170618.03222024,1900326.60287957,6689,4321,4321,37.20612065,-121.84278564,2019/10/15 00:00:00+00,489,Caggiano Dr,N of,Almaden Rd,N/S,Caggiano Dr & Almaden Rd,San Jose,256,233,,2021/03/18 17:09:47+00,
6177853.29662108,1913040.66504981,6690,4322,4322,37.24131858,-121.81855976,2019/10/15 00:00:00+00,3287,Calero Ave,E of,Macadam Ct,E/W,Calero Ave & Macadam Ct,San Jose,1745,1542,,2021/03/18 17:09:47+00,
6175887.11387366,1913463.22227556,6691,4323,4323,37.24240273,-121.82533401,2019/10/15 00:00:00+00,4344,Calero Ave,W of,Bridle Way,E/W,Calero Ave & Bridle Way,San Jose,2215,2129,,2021/03/18 17:09:47+00,
6177019.96101741,1913184.40131089,6692,4324,4324,37.24168103,-121.82142918,2019/10/15 00:00:00+00,3481,Calero Ave,W of,Bufkin Dr,E/W,Calero Ave & Bufkin Dr,San Jose,1788,1693,,2021/03/18 17:09:47+00,
6175077.87927166,1913405.99798056,6693,4325,4325,37.24221408,-121.82811092,2019/10/15 00:00:00+00,4508,Calero Ave,W of,Shawcroft Dr,E/W,Calero Ave & Shawcroft Dr,San Jose,2238,2270,,2021/03/18 17:09:47+00,
6191185.98189792,1942744.37467115,6694,4326,4326,37.32339852,-121.77415182,2020/01/21 00:00:00+00,1031,Chemin De Riviere,E of,Corte Bella Dr,E/W,Chemin De Riviere & Corte Bella Dr,San Jose,559,472,,2021/03/18 17:09:47+00,
6191087.58544116,1942762.08001631,6695,4327,4327,37.32344346,-121.77449101,2020/01/21 00:00:00+00,734,Chemin De Riviere,W of,Corte Bella Dr,E/W,Chemin De Riviere & Corte Bella Dr,San Jose,385,349,,2021/03/18 17:09:47+00,
6176947.82959999,1943650.55658582,6696,4328,4328,37.32534446,-121.82315663,2020/01/21 00:00:00+00,4471,Clarice Dr,W of,Kenesta Way,E/W,Clarice Dr & Kenesta Way,San Jose,2058,2413,,2021/03/18 17:09:47+00,
6183704.58249067,1954565.16467781,6697,4329,4329,37.35557828,-121.80044308,2020/01/08 00:00:00+00,1771,Clayton Rd,E of,Mt Pleasant Rd,E/W,Clayton Rd & Mt Pleasant Rd,San Jose,823,948,,2021/03/18 17:09:47+00,
6183604.63091892,1954562.34381731,6698,4330,4330,37.35556672,-121.8007868,2020/01/22 00:00:00+00,6962,Clayton Rd,W of,Mt Pleasant Rd,E/W,Clayton Rd & Mt Pleasant Rd,San Jose,3532,3430,,2021/03/18 17:09:47+00,
6183592.90587674,1954561.89860822,6699,4331,4331,37.35556505,-121.80082711,2020/01/15 00:00:00+00,6476,Clayton Rd,W of,Mt. Pleasant Rd,E/W,Clayton Rd & Mt. Pleasant Rd,San Jose,3314,3162,,2021/03/18 17:09:47+00,
6167519.24051759,1925775.14942332,6700,4332,4332,37.27588465,-121.85468956,2020/01/08 00:00:00+00,4615,Copperfield Dr,N of,Sandpebble Dr,N/S,Copperfield Dr & Sandpebble Dr,San Jose,2491,2124,,2021/03/18 17:09:47+00,
6167519.10403492,1925675.15421648,6701,4333,4333,37.27561004,-121.85468505,2020/01/08 00:00:00+00,9039,Copperfield Dr,S of,Sandpebble Dr,N/S,Copperfield Dr & Sandpebble Dr,San Jose,4926,4113,,2021/03/18 17:09:47+00,
6179671.58924434,1940173.48151898,6702,4334,4334,37.3159011,-121.81362233,2019/10/29 00:00:00+00,742,Corda Dr,S of,Barberry Ln,N/S,Corda Dr & Barberry Ln,San Jose,482,260,,2021/03/18 17:09:47+00,
6191138.28973608,1942802.22724573,6703,4335,4335,37.32355561,-121.77431853,2019/11/20 00:00:00+00,331,Corte Bella Dr,N of,Chemin De,N/S,Corte Bella Dr & Chemin De,San Jose,158,173,,2021/03/18 17:09:47+00,
6191127.86160733,1942703.03190607,6704,4336,4336,37.32328281,-121.77434974,2020/01/21 00:00:00+00,134,Corte Bella Dr,S of,Chemin De Riviere,N/S,Corte Bella Dr & Chemin De Riviere,San Jose,90,44,,2021/03/18 17:09:47+00,
6174480.68525608,1945712.63087372,6705,4337,4337,37.33091121,-121.83174153,2020/01/22 00:00:00+00,6602,Cunningham Ave,W of,Bermuda Way,E/W,Cunnihngham Ave & Bermuda Way,San Jose,3085,3517,,2021/03/18 17:09:47+00,
6176051.18769249,1946072.32306772,6706,4338,4338,37.33196025,-121.82635803,2020/01/21 00:00:00+00,4194,Cunningham Ave,W of,Mondigo Ave,E/W,Cunningham Ave & Mondigo Ave,San Jose,2181,2013,,2021/03/18 17:09:47+00,
6160268.38690908,1931873.79569057,6707,4339,4339,37.29234171,-121.87991606,2020/01/22 00:00:00+00,20667,Curtner Ave,E of,Almaden Rd,E/W,Curtner Ave & Almaden Rd,San Jose,9452,11215,,2021/03/18 17:09:47+00,
6162307.06459025,1932631.26563232,6708,4340,4340,37.29450421,-121.87294682,2020/01/22 00:00:00+00,42809,Curtner Ave,E of,Hwy 87,E/W,Curtner Ave & Hwy 87,San Jose,21504,21305,,2021/03/18 17:09:47+00,
6165735.45668358,1935861.17813572,6709,4341,4341,37.30351168,-121.86132374,2020/01/22 00:00:00+00,34825,Curtner Ave,W of,Monterey Rd,E/W,Curtner Ave & Monterey Rd,San Jose,16281,18544,,2021/03/18 17:09:47+00,
6183216.26260117,1937157.10992706,6710,4342,4342,37.30775352,-121.80129022,2020/01/08 00:00:00+00,6878,Daniel Malney Dr,E of,Methihaven Ln,E/W,Daniel Malney Dr & Methihaven Ln,San Jose,3221,3657,,2021/03/18 17:09:47+00,
6181835.41300066,1936529.95074831,6711,4343,4343,37.30597838,-121.80600748,2020/01/08 00:00:00+00,9591,Daniel Maloney Dr,W of,Ben Lomond Way,E/W,Daniel Maloney Dr & Ben Lomond Way,San Jose,4762,4829,,2021/03/18 17:09:47+00,
6166258.74303858,1902429.43069489,6712,4344,4344,37.21172268,-121.85785713,2019/12/12 00:00:00+00,1470,Elwood Dr,S of,Holly Ann Pl,N/S,Elwood Dr & Holly Ann Pl,San Jose,786,684,,2021/03/18 17:09:47+00,
6166064.64172074,1900582.94127765,6713,4345,4345,37.20664413,-121.85843155,2020/01/28 00:00:00+00,931,Elwood Rd,N of,Hampton Dr,N/S,Elwood Rd & Hampton Dr,San Jose,461,470,,2021/03/18 17:09:47+00,
6174276.84708108,1927592.12774473,6714,4346,4346,37.28114078,-121.83155581,2020/01/22 00:00:00+00,1555,Ezie St,N of,Rio Chico Dr,N/S,Ezie St & Rio Chico Dr,San Jose,642,913,,2021/03/18 17:09:47+00,
6171848.47004808,1945951.29935965,6715,4347,4347,37.33146342,-121.84080557,2020/01/08 00:00:00+00,416,Foley Ave,N of,Miami Dr,N/S,Foley Ave & Miami Dr,San Jose,205,211,,2021/03/18 17:09:47+00,
6171908.78455999,1945871.5386924,6716,4348,4348,37.33124676,-121.84059421,2020/01/07 00:00:00+00,1177,Foley Ave,S of,Miami Dr,N/S,Foley Ave & Miami Dr,San Jose,592,585,,2021/03/18 17:09:47+00,
6175925.80703774,1939467.51836398,6717,4349,4349,37.31381727,-121.82646725,2019/12/10 00:00:00+00,2661,Fontaine Rd,N of,Tierra Buena Dr,N/S,Fontaine Rd & Tierra Buena Dr,San Jose,1139,1522,,2021/03/18 17:09:47+00,
6184442.06100258,1917453.1604899,6718,4350,4350,37.25368901,-121.79613766,2019/09/25 00:00:00+00,4072,Ford Rd,S of,Sunspring Cir,N/S,Ford Rd & Sunspring Cir,San Jose,2132,1940,,2021/03/18 17:09:47+00,
6170640.79529808,1943218.29203039,6719,4351,4351,37.32391047,-121.84482377,2019/12/11 00:00:00+00,2081,Holly Hill Dr,E of,Mclaughlin Ave,E/W,Holly Hill Dr & Mclaughlin Ave,San Jose,1015,1066,,2021/03/18 17:09:47+00,
6176544.24182449,1943380.87438239,6720,4352,4352,37.32458818,-121.82453136,2020/01/15 00:00:00+00,5479,Huran Dr,N of,Clarice Dr,N/S,Huran Dr & Clarice Dr,San Jose,3171,2308,,2021/03/18 17:09:47+00,
6175844.62380116,1944278.75775723,6721,4353,4353,37.32702673,-121.82698095,2020/01/21 00:00:00+00,4682,Huran Dr,S of,Waverly Ave,N/S,Huran Dr & Waverly Ave,San Jose,2737,1945,,2021/03/18 17:09:47+00,
6179662.62108642,1938125.01448731,6722,4354,4354,37.31027524,-121.8135543,2019/11/20 00:00:00+00,19943,King Rd,N of,Aborn Rd,N/S,King Rd & Aborn Rd,San Jose,10200,9743,,2021/03/18 17:09:47+00,
6173651.44774133,1945812.14248572,6723,4355,4355,37.33115205,-121.83459819,2019/11/19 00:00:00+00,,King Rd,N of,Ocala Ave,N/S,King Rd & Ocala Ave,San Jose,9608,,,2021/03/18 17:09:47+00,
6168053.33918691,1953263.50684807,6724,4356,4356,37.35139403,-121.85422115,2019/11/20 00:00:00+00,16009,King Rd,N of,San Fernando St,N/S,King Rd & San Fernando St,San Jose,8291,7718,,2021/03/18 17:09:47+00,
